pinjaman_id,nasabah_id,produk_id,cabang_id,petugas_id,tanggal_akad,plafon,tenor_bulan,suku_bunga_tahunan,tujuan_penggunaan,status_pinjaman,is_batal,fk_nasabah_valid,fk_petugas_valid,ada_masalah_fk,total_kewajiban_x,total_realisasi_x,total_kewajiban_y,total_realisasi_y,total_kewajiban,total_realisasi,baki_debet,hari_tunggakan_terlama,kolektibilitas,kode_kolektibilitas,tanggal_lahir_x,umur_saat_akad,total_nilai_agunan,rasio_kredit_agunan,nik_terenkripsi,tanggal_lahir_y,jenis_kelamin,jenis_usaha,pendapatan_bulanan,lama_usaha_tahun,kota,provinsi,nik_terenkripsi_dim,tanggal_lahir,jenis_kelamin_dim,jenis_usaha_dim,pendapatan_bulanan_dim,lama_usaha_tahun_dim,kota_dim,provinsi_dim,nik_terenkripsi_dim,tanggal_lahir_dim,jenis_kelamin_dim,jenis_usaha_dim,pendapatan_bulanan_dim,lama_usaha_tahun_dim,kota_dim,provinsi_dim,nama_produk,segmen,plafon_min,plafon_maks,bunga_acuan_tahunan,nama_cabang,kota_cabang,provinsi_cabang,wilayah,tanggal_operasional,nama_petugas,cabang_id_petugas,tanggal_masuk,status_kepegawaian,tanggal,tahun,bulan,nama_bulan,kuartal,hari,hari_dalam_minggu,akhir_pekan,tanggal_waktu,tahun_waktu,bulan_waktu,nama_bulan_waktu,kuartal_waktu,hari_waktu,hari_dalam_minggu_waktu,akhir_pekan_waktu,nik_terenkripsi_nasabah,tanggal_lahir_nasabah,jenis_kelamin_nasabah,jenis_usaha_nasabah,pendapatan_bulanan_nasabah,lama_usaha_tahun_nasabah,kota_nasabah,provinsi_nasabah,nama_produk_produk,segmen_produk,plafon_min_produk,plafon_maks_produk,bunga_acuan_tahunan_produk,nama_produk_produk,segmen_produk,plafon_min_produk,plafon_maks_produk,bunga_acuan_tahunan_produk,nama_cabang_cabang,kota_cabang,provinsi_cabang,wilayah_cabang,tanggal_operasional_cabang,nama_petugas_petugas,cabang_id_petugas,tanggal_masuk_petugas,status_kepegawaian_petugas,is_npl
LN000011,NS000088,PRD01,CB04,PK019,2024-04-02,4500000.0,6,25.38,Investasi Alat,Aktif,False,True,True,False,5071050.0,5071050.0,5071050.0,5071050.0,5071050.0,5071050.0,0.0,30.0,Dalam Perhatian Khusus,2,1986-05-28,37.0,,,NIK0000088,1986-05-28,P,Pertanian,5650000.0,1.0,Sidoarjo,Jawa Timur,NIK0000088,1986-05-28,P,Pertanian,5650000.0,1.0,Sidoarjo,Jawa Timur,NIK0000088,1986-05-28,P,Pertanian,5650000.0,1.0,Sidoarjo,Jawa Timur,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Malang,Malang,Jawa Timur,Wilayah I,2018-12-24,Hendra Wijaya,CB21,2023-03-27,Kontrak,2024-04-02,2024.0,4.0,April,Q2,2.0,Tuesday,False,2024-04-02,2024.0,4.0,April,Q2,2.0,Tuesday,False,NIK0000088,1986-05-28,P,Pertanian,5650000.0,1.0,Sidoarjo,Jawa Timur,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Malang,Malang,Jawa Timur,Wilayah I,2018-12-24,Hendra Wijaya,CB21,2023-03-27,Kontrak,0
LN000012,NS003245,PRD05,CB05,PK040,2024-01-04,7500000.0,6,26.85,Modal Kerja,Aktif,False,True,True,False,8506878.0,7089065.0,8506878.0,7089065.0,8506878.0,7089065.0,1417813.0,696.0,Macet,5,1992-12-15,31.0,8940000.0,0.8389261744966443,NIK0000874,1992-12-15,P,Pedagang Pasar,3280000.0,7.0,Bekasi,Jawa Barat,NIK0000874,1992-12-15,P,Pedagang Pasar,3280000.0,7.0,Bekasi,Jawa Barat,NIK0000874,1992-12-15,P,Pedagang Pasar,3280000.0,7.0,Bekasi,Jawa Barat,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Bogor,Bogor,Jawa Barat,Wilayah I,2016-05-19,Nurul Aini,CB07,2021-06-05,Tetap,2024-01-04,2024.0,1.0,January,Q1,4.0,Thursday,False,2024-01-04,2024.0,1.0,January,Q1,4.0,Thursday,False,NIK0000874,1992-12-15,P,Pedagang Pasar,3280000.0,7.0,Bekasi,Jawa Barat,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Bogor,Bogor,Jawa Barat,Wilayah I,2016-05-19,Nurul Aini,CB07,2021-06-05,Tetap,1
LN000013,NS002078,PRD01,CB17,PK035,2022-08-03,8000000.0,24,21.65,Ekspansi Cabang,Lunas,False,True,True,False,11319651.0,8597987.0,11319651.0,8597987.0,11319651.0,8597987.0,2721664.0,973.0,Macet,5,1976-12-22,45.0,12960000.0,0.6172839506172839,NIK0002078,1976-12-22,P,Salon,2230000.0,17.0,denpasar,Bali,NIK0002078,1976-12-22,P,Salon,2230000.0,17.0,denpasar,Bali,NIK0002078,1976-12-22,P,Salon,2230000.0,17.0,denpasar,Bali,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Parepare,Parepare,Sulawesi Selatan,Wilayah III,2016-01-14,Qonita Rahma,CB18,2020-04-24,Tetap,2022-08-03,2022.0,8.0,August,Q3,3.0,Wednesday,False,2022-08-03,2022.0,8.0,August,Q3,3.0,Wednesday,False,NIK0002078,1976-12-22,P,Salon,2230000.0,17.0,denpasar,Bali,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Parepare,Parepare,Sulawesi Selatan,Wilayah III,2016-01-14,Qonita Rahma,CB18,2020-04-24,Tetap,1
LN000014,NS000332,PRD06,CB10,PK068,2024-11-06,16500000.0,12,25.08,Investasi Alat,Lunas,False,True,True,False,20638200.0,19090335.0,20638200.0,19090335.0,20638200.0,19090335.0,1547865.0,26.0,Dalam Perhatian Khusus,2,1988-06-06,36.0,,,NIK0000332,1988-06-06,P,Bengkel,5500000.0,11.0,Makassar,Sulawesi Selatan,NIK0000332,1988-06-06,P,Bengkel,5500000.0,11.0,Makassar,Sulawesi Selatan,NIK0000332,1988-06-06,P,Bengkel,5500000.0,11.0,Makassar,Sulawesi Selatan,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Rendra Saputra,CB18,2016-04-24,Tetap,2024-11-06,2024.0,11.0,November,Q4,6.0,Wednesday,False,2024-11-06,2024.0,11.0,November,Q4,6.0,Wednesday,False,NIK0000332,1988-06-06,P,Bengkel,5500000.0,11.0,Makassar,Sulawesi Selatan,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Rendra Saputra,CB18,2016-04-24,Tetap,0
LN000015,NS003406,PRD04,CB11,PK028,2023-07-27,11000000.0,24,24.47,Modal Kerja,Lunas,False,True,True,False,16383384.0,15018102.0,16383384.0,15018102.0,16383384.0,15018102.0,1365282.0,704.0,Macet,5,2002-06-29,21.0,,,NIK0001739,2002-06-29,P,Toko Bangunan,7690000.0,12.0,Kediri,Jawa Timur,NIK0001739,2002-06-29,P,Toko Bangunan,7690000.0,12.0,Kediri,Jawa Timur,NIK0001739,2002-06-29,P,Toko Bangunan,7690000.0,12.0,Kediri,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2015-01-21,Joni Iskandar,CB02,2020-03-04,Kontrak,2023-07-27,2023.0,7.0,July,Q3,27.0,Thursday,False,2023-07-27,2023.0,7.0,July,Q3,27.0,Thursday,False,NIK0001739,2002-06-29,P,Toko Bangunan,7690000.0,12.0,Kediri,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2015-01-21,Joni Iskandar,CB02,2020-03-04,Kontrak,1
LN000016,NS002375,PRD05,CB02,PK084,2024-05-03,6000000.0,12,27.27,Investasi Alat,Aktif,False,True,True,False,7636200.0,7636200.0,7636200.0,7636200.0,7636200.0,7636200.0,0.0,25.0,Dalam Perhatian Khusus,2,1970-02-14,54.0,14050000.0,0.42704626334519574,NIK0002375,1970-02-14,P,Pertanian,5080000.0,13.0,Surabaya,Jawa Timur,NIK0002375,1970-02-14,P,Pertanian,5080000.0,13.0,Surabaya,Jawa Timur,NIK0002375,1970-02-14,P,Pertanian,5080000.0,13.0,Surabaya,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah I,2013-02-19,Rendra Saputra,CB03,2016-10-20,Kontrak,2024-05-03,2024.0,5.0,May,Q2,3.0,Friday,False,2024-05-03,2024.0,5.0,May,Q2,3.0,Friday,False,NIK0002375,1970-02-14,P,Pertanian,5080000.0,13.0,Surabaya,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah I,2013-02-19,Rendra Saputra,CB03,2016-10-20,Kontrak,0
LN000017,NS001701,PRD02,CB06,PK061,2023-12-07,22000000.0,12,22.01,Pembelian Stok,Lunas,False,True,True,False,26842200.0,26842200.0,26842200.0,26842200.0,26842200.0,26842200.0,0.0,25.0,Dalam Perhatian Khusus,2,1997-06-20,26.0,,,NIK0001701,1997-06-20,P,Pedagang Pasar,1890000.0,12.0,Kediri,Jawa Timur,NIK0001701,1997-06-20,P,Pedagang Pasar,1890000.0,12.0,Kediri,Jawa Timur,NIK0001701,1997-06-20,P,Pedagang Pasar,1890000.0,12.0,Kediri,Jawa Timur,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Dedi Kurniawan,CB09,2024-06-01,Tetap,2023-12-07,2023.0,12.0,December,Q4,7.0,Thursday,False,2023-12-07,2023.0,12.0,December,Q4,7.0,Thursday,False,NIK0001701,1997-06-20,P,Pedagang Pasar,1890000.0,12.0,Kediri,Jawa Timur,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Dedi Kurniawan,CB09,2024-06-01,Tetap,0
LN000018,UNKNOWN,PRD05,CB08,PK036,2025-06-06,9000000.0,36,27.11,Investasi Alat,Aktif,False,False,True,True,16319700.0,2266625.0,16319700.0,2266625.0,16319700.0,2266625.0,14053075.0,86.0,Dalam Perhatian Khusus,2,,,19210000.0,0.4685059864653826,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,Tidak Diketahui,,,Tidak Diketahui,Tidak Diketahui,Tidak Diketahui,,Tidak Diketahui,Tidak Diketahui,,,Tidak Diketahui,Tidak Diketahui,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Muhammad Rizky,CB13,2023-04-02,Tetap,2025-06-06,2025.0,6.0,June,Q2,6.0,Friday,False,2025-06-06,2025.0,6.0,June,Q2,6.0,Friday,False,Tidak Diketahui,,Tidak Diketahui,Tidak Diketahui,,,Tidak Diketahui,Tidak Diketahui,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Muhammad Rizky,CB13,2023-04-02,Tetap,0
LN000019,NS000662,PRD06,CB21,PK044,2023-08-22,20500000.0,18,24.92,Modal Kerja,Aktif,False,True,True,False,28162908.0,20339878.0,28162908.0,20339878.0,28162908.0,20339878.0,7823030.0,831.0,Macet,5,1965-03-07,58.0,36430000.0,0.5627230304693933,NIK0000662,1965-03-07,L,LAINNYA,3350000.0,10.0,Singaraja,Bali,NIK0000662,1965-03-07,L,LAINNYA,3350000.0,10.0,Singaraja,Bali,NIK0000662,1965-03-07,L,LAINNYA,3350000.0,10.0,Singaraja,Bali,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Solo,Solo,Jawa Tengah,Wilayah II,2010-06-25,Prasetyo Adi,CB02,2023-07-15,Tetap,2023-08-22,2023.0,8.0,August,Q3,22.0,Tuesday,False,2023-08-22,2023.0,8.0,August,Q3,22.0,Tuesday,False,NIK0000662,1965-03-07,L,LAINNYA,3350000.0,10.0,Singaraja,Bali,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Solo,Solo,Jawa Tengah,Wilayah II,2010-06-25,Prasetyo Adi,CB02,2023-07-15,Tetap,1
LN000020,NS000639,PRD05,CB15,PK026,2024-11-01,7500000.0,12,28.05,Modal Kerja,Restrukturisasi,False,True,True,False,9428432.0,8003120.0,9428432.0,8003120.0,9428432.0,8003120.0,1425312.0,333.0,Macet,5,1990-09-02,34.0,11050000.0,0.6787330316742082,NIK0000639,1990-09-02,P,Toko Bangunan,2330000.0,8.0,Sidoarjo,Jawa Timur,NIK0000639,1990-09-02,P,Toko Bangunan,2330000.0,8.0,Sidoarjo,Jawa Timur,NIK0000639,1990-09-02,P,Toko Bangunan,2330000.0,8.0,Sidoarjo,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Rendra Saputra,CB12,2016-10-13,Tetap,2024-11-01,2024.0,11.0,November,Q4,1.0,Friday,False,2024-11-01,2024.0,11.0,November,Q4,1.0,Friday,False,NIK0000639,1990-09-02,P,Toko Bangunan,2330000.0,8.0,Sidoarjo,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Rendra Saputra,CB12,2016-10-13,Tetap,1
LN000021,NS001643,PRD05,CB14,PK014,2023-04-23,5000000.0,12,26.44,Modal Kerja,Lunas,False,True,True,False,6322008.0,5795174.0,6322008.0,5795174.0,6322008.0,5795174.0,526834.0,953.0,Macet,5,1963-03-20,60.0,,,NIK0001643,1963-03-20,P,Pertanian,1496690000.0,21.0,Kediri,Jawa Timur,NIK0001643,1963-03-20,P,Pertanian,1496690000.0,21.0,Kediri,Jawa Timur,NIK0001643,1963-03-20,P,Pertanian,1496690000.0,21.0,Kediri,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Tri Handoko,CB02,2018-07-10,Kontrak,2023-04-23,2023.0,4.0,April,Q2,23.0,Sunday,True,2023-04-23,2023.0,4.0,April,Q2,23.0,Sunday,True,NIK0001643,1963-03-20,P,Pertanian,1496690000.0,21.0,Kediri,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Tri Handoko,CB02,2018-07-10,Kontrak,1
LN000022,NS001103,PRD03,CB07,PK065,2025-01-23,186500000.0,12,17.69,Modal Kerja,Lunas,False,True,True,False,216742535.0,164618892.0,216742535.0,164618892.0,216742535.0,164618892.0,52123643.0,191.0,Macet,5,1981-03-11,43.0,211570000.0,0.8815049392636007,NIK0001103,1981-03-11,L,Kerajinan,3100000.0,12.0,Makassar,Sulawesi Selatan,NIK0001103,1981-03-11,L,Kerajinan,3100000.0,12.0,Makassar,Sulawesi Selatan,NIK0001103,1981-03-11,L,Kerajinan,3100000.0,12.0,Makassar,Sulawesi Selatan,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Solo,Solo,Jawa Tengah,Wilayah II,2017-03-11,Prasetyo Adi,CB17,2022-11-05,Kontrak,2025-01-23,2025.0,1.0,January,Q1,23.0,Thursday,False,2025-01-23,2025.0,1.0,January,Q1,23.0,Thursday,False,NIK0001103,1981-03-11,L,Kerajinan,3100000.0,12.0,Makassar,Sulawesi Selatan,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Solo,Solo,Jawa Tengah,Wilayah II,2017-03-11,Prasetyo Adi,CB17,2022-11-05,Kontrak,1
LN000023,NS001032,PRD06,CB10,PK043,2024-10-19,27500000.0,18,21.38,Modal Kerja,Aktif,False,True,True,False,36319248.0,28248304.0,36319248.0,28248304.0,36319248.0,28248304.0,8070944.0,26.0,Dalam Perhatian Khusus,2,1981-11-14,42.0,48880000.0,0.5626022913256956,NIK0001032,1981-11-14,L,Perikanan,1460000.0,8.0,Semarang,Jawa Tengah,NIK0001032,1981-11-14,L,Perikanan,1460000.0,8.0,Semarang,Jawa Tengah,NIK0001032,1981-11-14,L,Perikanan,1460000.0,8.0,Semarang,Jawa Tengah,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Oscar Pratama,CB15,2022-12-24,Kontrak,2024-10-19,2024.0,10.0,October,Q4,19.0,Saturday,True,2024-10-19,2024.0,10.0,October,Q4,19.0,Saturday,True,NIK0001032,1981-11-14,L,Perikanan,1460000.0,8.0,Semarang,Jawa Tengah,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Oscar Pratama,CB15,2022-12-24,Kontrak,0
LN000024,NS002054,PRD03,CB18,PK946,2024-02-16,130000000.0,24,19.46,Modal Kerja,Restrukturisasi,False,True,False,True,180596016.0,120397344.0,180596016.0,120397344.0,180596016.0,120397344.0,60198672.0,624.0,Macet,5,1972-06-19,51.0,,,NIK0002054,1972-06-19,L,Bengkel,,14.0,Kediri,Jawa Timur,NIK0002054,1972-06-19,L,Bengkel,,14.0,Kediri,Jawa Timur,NIK0002054,1972-06-19,L,Bengkel,,14.0,Kediri,Jawa Timur,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Semarang,Semarang,Jawa Tengah,Wilayah I,2020-02-04,Tidak Diketahui,,,Tidak Diketahui,2024-02-16,2024.0,2.0,February,Q1,16.0,Friday,False,2024-02-16,2024.0,2.0,February,Q1,16.0,Friday,False,NIK0002054,1972-06-19,L,Bengkel,,14.0,Kediri,Jawa Timur,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Semarang,Semarang,Jawa Tengah,Wilayah I,2020-02-04,Tidak Diketahui,,,Tidak Diketahui,1
LN000025,NS001143,PRD06,CB10,PK077,2022-12-27,10500000.0,18,22.67,Modal Kerja,Aktif,False,True,True,False,14070510.0,10162035.0,14070510.0,10162035.0,14070510.0,10162035.0,3908475.0,765.0,Macet,5,1962-01-05,60.0,0.0,,NIK0001143,1962-01-05,L,Warung Kelontong,10920000.0,19.0,Bekasi,Jawa Barat,NIK0001143,1962-01-05,L,Warung Kelontong,10920000.0,19.0,Bekasi,Jawa Barat,NIK0001143,1962-01-05,L,Warung Kelontong,10920000.0,19.0,Bekasi,Jawa Barat,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Gita Permata,CB01,2022-04-21,Tetap,2022-12-27,2022.0,12.0,December,Q4,27.0,Tuesday,False,2022-12-27,2022.0,12.0,December,Q4,27.0,Tuesday,False,NIK0001143,1962-01-05,L,Warung Kelontong,10920000.0,19.0,Bekasi,Jawa Barat,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Gita Permata,CB01,2022-04-21,Tetap,1
LN000026,NS001083,PRD01,CB03,PK027,2022-07-22,3500000.0,12,23.58,Modal Kerja,Lunas,False,True,True,False,4325304.0,3964862.0,4325304.0,3964862.0,4325304.0,3964862.0,360442.0,1227.0,Macet,5,1989-04-20,33.0,,,NIK0001083,1989-04-20,P,Pedagang Pasar,2460000.0,21.0,Makassar,Sulawesi Selatan,NIK0001083,1989-04-20,P,Pedagang Pasar,2460000.0,21.0,Makassar,Sulawesi Selatan,NIK0001083,1989-04-20,P,Pedagang Pasar,2460000.0,21.0,Makassar,Sulawesi Selatan,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Bandung,Bandung,Jawa Barat,Wilayah I,2016-03-25,Bayu Firmansyah,CB04,2018-11-24,Tetap,2022-07-22,2022.0,7.0,July,Q3,22.0,Friday,False,2022-07-22,2022.0,7.0,July,Q3,22.0,Friday,False,NIK0001083,1989-04-20,P,Pedagang Pasar,2460000.0,21.0,Makassar,Sulawesi Selatan,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Bandung,Bandung,Jawa Barat,Wilayah I,2016-03-25,Bayu Firmansyah,CB04,2018-11-24,Tetap,1
LN000027,NS000746,PRD01,CB16,PK068,2025-04-20,14000000.0,6,24.41,Pembelian Stok,Aktif,False,True,True,False,15708696.0,15708696.0,15708696.0,15708696.0,15708696.0,15708696.0,0.0,22.0,Dalam Perhatian Khusus,2,1993-11-03,31.0,16890000.0,0.8288928359976317,NIK0000746,1993-11-03,L,Warung Kelontong,9030000.0,8.0,Malang,Jawa Timur,NIK0000746,1993-11-03,L,Warung Kelontong,9030000.0,8.0,Malang,Jawa Timur,NIK0000746,1993-11-03,L,Warung Kelontong,9030000.0,8.0,Malang,Jawa Timur,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Surabaya,Surabaya,Jawa Timur,Wilayah III,2017-08-15,Rendra Saputra,CB18,2016-04-24,Tetap,2025-04-20,2025.0,4.0,April,Q2,20.0,Sunday,True,2025-04-20,2025.0,4.0,April,Q2,20.0,Sunday,True,NIK0000746,1993-11-03,L,Warung Kelontong,9030000.0,8.0,Malang,Jawa Timur,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Surabaya,Surabaya,Jawa Timur,Wilayah III,2017-08-15,Rendra Saputra,CB18,2016-04-24,Tetap,0
LN000028,NS000057,PRD04,CB12,PK086,,29000000.0,36,21.64,Modal Kerja,Lunas,False,True,True,False,47826828.0,42512736.0,47826828.0,42512736.0,47826828.0,42512736.0,5314092.0,165.0,Diragukan,4,2000-08-08,,0.0,,NIK0000057,2000-08-08,P,Toko Bangunan,1300000.0,12.0,Makassar,Sulawesi Selatan,NIK0000057,2000-08-08,P,Toko Bangunan,1300000.0,12.0,Makassar,Sulawesi Selatan,NIK0000057,2000-08-08,P,Toko Bangunan,1300000.0,12.0,Makassar,Sulawesi Selatan,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Pematangsiantar,Pematangsiantar,Sumatera Utara,Wilayah I,2021-11-22,Rendra Saputra,CB01,2016-11-03,Kontrak,,,,,,,,,,,,,,,,,NIK0000057,2000-08-08,P,Toko Bangunan,1300000.0,12.0,Makassar,Sulawesi Selatan,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Pematangsiantar,Pematangsiantar,Sumatera Utara,Wilayah I,2021-11-22,Rendra Saputra,CB01,2016-11-03,Kontrak,1
LN000029,NS002508,PRD04,CB01,PK037,2023-04-27,15500000.0,24,23.22,Renovasi Tempat Usaha,Lunas,False,True,True,False,22698192.0,17969402.0,22698192.0,17969402.0,22698192.0,17969402.0,4728790.0,918.0,Macet,5,1975-05-26,47.0,27610000.0,0.5613908004346251,NIK0002508,1975-05-26,P,Laundry,6620000.0,15.0,Kudus,Jawa Tengah,NIK0002508,1975-05-26,P,Laundry,6620000.0,15.0,Kudus,Jawa Tengah,NIK0002508,1975-05-26,P,Laundry,6620000.0,15.0,Kudus,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Denpasar,Denpasar,Bali,Wilayah II,2020-10-26,Oscar Pratama,CB07,2022-03-01,Kontrak,2023-04-27,2023.0,4.0,April,Q2,27.0,Thursday,False,2023-04-27,2023.0,4.0,April,Q2,27.0,Thursday,False,NIK0002508,1975-05-26,P,Laundry,6620000.0,15.0,Kudus,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Denpasar,Denpasar,Bali,Wilayah II,2020-10-26,Oscar Pratama,CB07,2022-03-01,Kontrak,1
LN000030,NS003443,PRD04,CB09,PK088,2024-08-21,3500000.0,18,20.77,Modal Kerja,Aktif,False,True,True,False,4590414.0,3315299.0,4590414.0,3315299.0,4590414.0,3315299.0,1275115.0,466.0,Macet,5,1971-07-26,53.0,,,NIK0000774,1971-07-26,P,Peternakan,2380000.0,3.0,Denpasar,Bali,NIK0000774,1971-07-26,P,Peternakan,2380000.0,3.0,Denpasar,Bali,NIK0000774,1971-07-26,P,Peternakan,2380000.0,3.0,Denpasar,Bali,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Hendra Wijaya,CB20,2024-05-11,Tetap,2024-08-21,2024.0,8.0,August,Q3,21.0,Wednesday,False,2024-08-21,2024.0,8.0,August,Q3,21.0,Wednesday,False,NIK0000774,1971-07-26,P,Peternakan,2380000.0,3.0,Denpasar,Bali,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Hendra Wijaya,CB20,2024-05-11,Tetap,1
LN000031,NS000659,PRD02,CB12,PK030,2024-12-09,6500000.0,6,20.88,Investasi Alat,Batal,True,True,True,False,0.0,0.0,,,0.0,0.0,0.0,0.0,Lancar,1,1981-10-18,43.0,,,NIK0000659,1981-10-18,L,Bengkel,11300000.0,7.0,Surabaya,Jawa Timur,NIK0000659,1981-10-18,L,Bengkel,11300000.0,7.0,Surabaya,Jawa Timur,NIK0000659,1981-10-18,L,Bengkel,11300000.0,7.0,Surabaya,Jawa Timur,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Pematangsiantar,Pematangsiantar,Sumatera Utara,Wilayah I,2021-11-22,Rendra Saputra,CB05,2015-11-12,Kontrak,2024-12-09,2024.0,12.0,December,Q4,9.0,Monday,False,2024-12-09,2024.0,12.0,December,Q4,9.0,Monday,False,NIK0000659,1981-10-18,L,Bengkel,11300000.0,7.0,Surabaya,Jawa Timur,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Pematangsiantar,Pematangsiantar,Sumatera Utara,Wilayah I,2021-11-22,Rendra Saputra,CB05,2015-11-12,Kontrak,0
